event_id,date,year,quarter,month,company_name,industry,region,country,company_size,total_workforce_before,headcount_cut,workforce_after,pct_workforce_cut,role_category,seniority_level,ai_exposure_score,stated_reason,ai_cited_as_reason,revenue_growth_yoy_pct,ai_capex_change_yoy_pct,stock_price_change_30d_pct,shifted_staff_to_ai_roles,source_type
LAYOFF-00462,12/11/2024,2024,Q4,November,NexWorks,Telecom,North America,Canada,Startup (<200),7091,243,6848,3.43,Operations,Executive/Leadership,18,Cost-Cutting,No,32.8,-12,-12.2,No,SEC Filing
LAYOFF-00463,13/11/2024,2024,Q4,November,OrbiGroup,Energy,North America,Mexico,"Mid-Market (1,000-10,000)",9177,1347,7830,14.69,Manufacturing/Production,Mid-Level (3-7 yrs),41,Cost-Cutting,No,24,25.6,-12.3,No,SEC Filing
LAYOFF-00464,14/11/2024,2024,Q4,November,CobaltIndustries,Manufacturing,North America,United States,"SMB (200-1,000)",115954,1556,114398,1.34,Consulting/Advisory,Mid-Level (3-7 yrs),48,Cost-Cutting,No,12,6.5,1.5,No,News Report
LAYOFF-00465,15/11/2024,2024,Q4,November,MeridianSolutions,Transportation/Logistics,North America,Mexico,"Enterprise (10,000+)",8666,536,8130,6.19,IT/Infrastructure,Mid-Level (3-7 yrs),56,Market/Economic Conditions,No,-0.1,4.5,-1.8,No,News Report
LAYOFF-00466,17/11/2024,2024,Q4,November,DeltaPartners,Retail/E-commerce,North America,Mexico,"SMB (200-1,000)",142794,3777,139017,2.65,Data Entry/Back Office,Mid-Level (3-7 yrs),98,AI/Automation,Yes,43.1,37,13.2,No,SEC Filing
LAYOFF-00467,17/11/2024,2024,Q4,November,ZenSolutions,Technology/Software,North America,Canada,"SMB (200-1,000)",461,40,421,8.85,Manufacturing/Production,Mid-Level (3-7 yrs),36,AI/Automation,Yes,4.6,37.3,-8.6,No,Press Release
LAYOFF-00468,18/11/2024,2024,Q4,November,IonixTechnologies,Transportation/Logistics,North America,Mexico,"Enterprise (10,000+)",218070,21244,196826,9.74,Legal,Entry-Level (0-2 yrs),49,AI/Automation,Yes,11.2,30.9,-3.7,Yes,Press Release
LAYOFF-00469,18/11/2024,2024,Q4,November,KestrelDynamics,Technology/Software,North America,Canada,Startup (<200),869,56,813,6.51,Software Engineering,Mid-Level (3-7 yrs),37,Overhiring Correction,No,-8.8,11.9,-5.9,No,SEC Filing
LAYOFF-00470,18/11/2024,2024,Q4,November,NovaSystems,Media/Content,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",718,86,632,11.99,Sales,Senior (8-15 yrs),45,Cost-Cutting,No,10.6,10,4.9,No,Press Release
LAYOFF-00471,19/11/2024,2024,Q4,November,HarborSystems,Retail/E-commerce,North America,Mexico,"Mid-Market (1,000-10,000)",854,24,830,2.87,Legal,Mid-Level (3-7 yrs),20,Overhiring Correction,No,-5.7,7.4,-2.9,No,News Report
LAYOFF-00472,22/11/2024,2024,Q4,November,JunoSystems,Retail/E-commerce,Europe,Netherlands,"Mid-Market (1,000-10,000)",80359,13556,66803,16.87,Consulting/Advisory,Mid-Level (3-7 yrs),46,Restructuring/Reorg,No,20.5,59.8,4.7,No,CEO Memo
LAYOFF-00473,22/11/2024,2024,Q4,November,FalconPartners,Consumer Internet,North America,Canada,"Enterprise (10,000+)",98234,5179,93055,5.27,Marketing,Entry-Level (0-2 yrs),60,Overhiring Correction,No,-2.6,16.9,-2.5,No,Earnings Call Transcript
LAYOFF-00474,24/11/2024,2024,Q4,November,HelioGlobal,Technology/Software,Asia Pacific,India,"Mid-Market (1,000-10,000)",4504,412,4092,9.16,IT/Infrastructure,Executive/Leadership,2,Cost-Cutting,No,21.1,-17.3,-2.5,Yes,SEC Filing
LAYOFF-00475,25/11/2024,2024,Q4,November,CobaltGroup,Healthcare,North America,Mexico,"Enterprise (10,000+)",391,14,377,3.61,Operations,Entry-Level (0-2 yrs),60,AI/Automation,Yes,30.8,54.4,20.8,No,Press Release
LAYOFF-00476,26/11/2024,2024,Q4,November,NexGlobal,Finance/Banking,Asia Pacific,India,"Enterprise (10,000+)",8952,830,8122,9.27,Customer Support,Executive/Leadership,54,AI/Automation,Yes,19.7,60.2,3.6,No,News Report
LAYOFF-00477,27/11/2024,2024,Q4,November,NovaCorp,Technology/Software,North America,Canada,"SMB (200-1,000)",9423,711,8712,7.56,Software Engineering,Mid-Level (3-7 yrs),36,AI/Automation,Yes,14.9,19.3,0.3,No,CEO Memo
LAYOFF-00478,01/12/2024,2024,Q4,December,LumGlobal,Technology/Software,North America,Mexico,"Enterprise (10,000+)",3857,145,3712,3.77,IT/Infrastructure,Entry-Level (0-2 yrs),50,Market/Economic Conditions,No,0.5,9.2,-9.1,No,Earnings Call Transcript
LAYOFF-00479,02/12/2024,2024,Q4,December,ZenGlobal,Consulting/Professional Services,North America,Mexico,"SMB (200-1,000)",152691,8853,143838,5.8,Software Engineering,Entry-Level (0-2 yrs),73,AI/Automation,Yes,3,41,-7.4,No,Earnings Call Transcript
LAYOFF-00480,02/12/2024,2024,Q4,December,JunoPartners,Technology/Software,Middle East/Africa,Saudi Arabia,"Mid-Market (1,000-10,000)",99511,2733,96778,2.75,Legal,Mid-Level (3-7 yrs),24,Other,No,11.6,24.1,-8.3,No,WARN Notice
LAYOFF-00481,03/12/2024,2024,Q4,December,CorDynamics,Technology/Software,Asia Pacific,India,"SMB (200-1,000)",7168,67,7101,0.94,Content/Creative,Senior (8-15 yrs),54,Market/Economic Conditions,No,21.3,19.5,-7.4,Yes,News Report
LAYOFF-00482,07/12/2024,2024,Q4,December,FalconNetworks,Consulting/Professional Services,North America,Mexico,Startup (<200),283,26,257,9.51,Manufacturing/Production,Mid-Level (3-7 yrs),34,Market/Economic Conditions,No,22.6,-16,-11.1,No,News Report
LAYOFF-00483,07/12/2024,2024,Q4,December,HarborPartners,Consulting/Professional Services,North America,Mexico,"SMB (200-1,000)",1052,13,1039,1.31,Operations,Mid-Level (3-7 yrs),48,AI/Automation,Yes,9.2,29.6,-12.3,Yes,CEO Memo
LAYOFF-00484,09/12/2024,2024,Q4,December,IonixDynamics,Manufacturing,Asia Pacific,Australia,"SMB (200-1,000)",65,5,60,4.48,Customer Support,Mid-Level (3-7 yrs),73,AI/Automation,Yes,19.8,10.2,-4,No,CEO Memo
LAYOFF-00485,12/12/2024,2024,Q4,December,PaceSystems,Finance/Banking,Europe,France,"SMB (200-1,000)",255,5,250,1.41,Marketing,Entry-Level (0-2 yrs),80,AI/Automation,Yes,17.8,-6.5,14.2,No,Earnings Call Transcript
LAYOFF-00486,12/12/2024,2024,Q4,December,BriGlobal,Telecom,Europe,Germany,"Enterprise (10,000+)",241,43,198,18.04,Marketing,Executive/Leadership,56,Restructuring/Reorg,No,-16.3,20.3,1.3,Yes,WARN Notice
LAYOFF-00487,13/12/2024,2024,Q4,December,PaceTechnologies,Pharma/Chemicals,Europe,France,Startup (<200),19922,1303,18619,6.54,Sales,Mid-Level (3-7 yrs),37,Restructuring/Reorg,No,-26.1,17.2,-5.2,No,News Report
LAYOFF-00488,15/12/2024,2024,Q4,December,NexCorp,Finance/Banking,Latin America,Chile,"Enterprise (10,000+)",2710,122,2588,4.52,Finance/Accounting,Senior (8-15 yrs),58,Cost-Cutting,No,6.9,2.1,-4.2,No,News Report
LAYOFF-00489,15/12/2024,2024,Q4,December,VectGroup,Consumer Internet,Asia Pacific,Australia,"Enterprise (10,000+)",7754,1600,6154,20.64,Software Engineering,Entry-Level (0-2 yrs),73,Cost-Cutting,No,6.6,25.1,-9,No,Press Release
LAYOFF-00490,16/12/2024,2024,Q4,December,DeltaSystems,Media/Content,North America,Mexico,"SMB (200-1,000)",51660,1531,50129,2.96,Sales,Executive/Leadership,46,AI/Automation,Yes,14.1,29.5,6.7,No,Press Release
LAYOFF-00491,16/12/2024,2024,Q4,December,CorLabs,Transportation/Logistics,North America,Mexico,"Mid-Market (1,000-10,000)",1954,63,1891,3.27,Product Management,Entry-Level (0-2 yrs),39,Cost-Cutting,No,20.6,-4.8,12.2,No,Press Release
LAYOFF-00492,17/12/2024,2024,Q4,December,KestrelDynamics,Technology/Software,North America,United States,Startup (<200),869,39,830,4.51,IT/Infrastructure,Senior (8-15 yrs),48,Cost-Cutting,No,-3.6,1.6,-6.9,No,Press Release
LAYOFF-00493,20/12/2024,2024,Q4,December,BriWorks,Consumer Internet,North America,Canada,"Enterprise (10,000+)",167188,4073,163115,2.44,Sales,Executive/Leadership,15,AI/Automation,Yes,-1.6,31.1,-14,No,Earnings Call Transcript
LAYOFF-00494,20/12/2024,2024,Q4,December,TerraPartners,Retail/E-commerce,Middle East/Africa,South Africa,Startup (<200),81194,4338,76856,5.34,Marketing,Mid-Level (3-7 yrs),62,Restructuring/Reorg,No,24.2,5.6,6.7,No,CEO Memo
LAYOFF-00495,21/12/2024,2024,Q4,December,PaceNetworks,Manufacturing,North America,Canada,"SMB (200-1,000)",3979,55,3924,1.38,IT/Infrastructure,Entry-Level (0-2 yrs),63,Merger/Acquisition,No,37,9.3,-0.4,No,WARN Notice
LAYOFF-00496,23/12/2024,2024,Q4,December,QuantHoldings,Manufacturing,North America,Mexico,"Enterprise (10,000+)",69915,1851,68064,2.65,IT/Infrastructure,Executive/Leadership,16,AI/Automation,Yes,4.5,40.9,23,Yes,CEO Memo
LAYOFF-00497,24/12/2024,2024,Q4,December,LumWorks,Consumer Internet,North America,Mexico,"Mid-Market (1,000-10,000)",79,5,74,2.71,Finance/Accounting,Executive/Leadership,28,Market/Economic Conditions,No,11.3,22.4,-0.9,No,CEO Memo
LAYOFF-00498,24/12/2024,2024,Q4,December,OnyxIndustries,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",463,12,451,2.77,Finance/Accounting,Senior (8-15 yrs),70,Cost-Cutting,No,-21.2,38.4,-0.2,No,Earnings Call Transcript
LAYOFF-00499,24/12/2024,2024,Q4,December,BriDynamics,Consulting/Professional Services,North America,Mexico,"Enterprise (10,000+)",83260,648,82612,0.78,Software Engineering,Mid-Level (3-7 yrs),56,Restructuring/Reorg,No,9.2,14.8,0.7,No,SEC Filing
LAYOFF-00500,26/12/2024,2024,Q4,December,QuantSolutions,Technology/Software,Asia Pacific,Japan,"Enterprise (10,000+)",152445,23154,129291,15.19,Consulting/Advisory,Mid-Level (3-7 yrs),50,AI/Automation,Yes,4.9,38.2,-5.1,No,SEC Filing
LAYOFF-00501,01/01/2025,2025,Q1,January,MeridianNetworks,Healthcare,North America,Mexico,"Enterprise (10,000+)",159175,13879,145296,8.72,Manufacturing/Production,Entry-Level (0-2 yrs),63,AI/Automation,Yes,15.4,22.4,11.6,No,Earnings Call Transcript
LAYOFF-00502,01/01/2025,2025,Q1,January,HarborPartners,Consulting/Professional Services,North America,Canada,"SMB (200-1,000)",1052,46,1006,4.44,Data Entry/Back Office,Senior (8-15 yrs),61,Overhiring Correction,No,-17.8,35.8,-4.8,No,Press Release
LAYOFF-00503,02/01/2025,2025,Q1,January,DeltaHoldings,Finance/Banking,Europe,France,"Mid-Market (1,000-10,000)",109814,7320,102494,6.67,Finance/Accounting,Mid-Level (3-7 yrs),59,AI/Automation,Yes,1.8,53,-10.3,No,Earnings Call Transcript
LAYOFF-00504,02/01/2025,2025,Q1,January,JunoIndustries,Manufacturing,North America,Canada,"Enterprise (10,000+)",3038,129,2909,4.25,Marketing,Senior (8-15 yrs),54,AI/Automation,Yes,31.3,10,-10.8,No,SEC Filing
LAYOFF-00505,04/01/2025,2025,Q1,January,VectTechnologies,Consumer Internet,Middle East/Africa,Saudi Arabia,"Mid-Market (1,000-10,000)",5209,272,4937,5.24,Manufacturing/Production,Senior (8-15 yrs),30,AI/Automation,Yes,9.8,14.6,-10.1,No,CEO Memo
LAYOFF-00506,06/01/2025,2025,Q1,January,VorLabs,Telecom,North America,United States,"SMB (200-1,000)",209263,12399,196864,5.93,Legal,Entry-Level (0-2 yrs),62,AI/Automation,Yes,19.5,38.2,17.3,Yes,News Report
LAYOFF-00507,07/01/2025,2025,Q1,January,OrbiWorks,Consumer Internet,North America,Canada,"Enterprise (10,000+)",953,12,941,1.34,Customer Support,Entry-Level (0-2 yrs),99,Restructuring/Reorg,No,20.8,9.6,-0.3,No,News Report
LAYOFF-00508,07/01/2025,2025,Q1,January,HarborCorp,Manufacturing,Latin America,Argentina,"Enterprise (10,000+)",4099,249,3850,6.09,Marketing,Mid-Level (3-7 yrs),51,AI/Automation,Yes,9.8,21.2,12.8,No,News Report
LAYOFF-00509,09/01/2025,2025,Q1,January,VorIndustries,Finance/Banking,North America,Mexico,"SMB (200-1,000)",786,27,759,3.46,Content/Creative,Senior (8-15 yrs),89,Other,No,4.5,10.2,-0.2,No,Earnings Call Transcript
LAYOFF-00510,09/01/2025,2025,Q1,January,QuantDynamics,Media/Content,North America,Mexico,"Mid-Market (1,000-10,000)",65173,5094,60079,7.82,Legal,Entry-Level (0-2 yrs),32,Market/Economic Conditions,No,3,10.6,-11.6,No,News Report
LAYOFF-00511,10/01/2025,2025,Q1,January,NexTechnologies,Healthcare,Europe,Germany,"Enterprise (10,000+)",3569,62,3507,1.75,IT/Infrastructure,Senior (8-15 yrs),46,AI/Automation,Yes,20.4,17.8,-3,No,News Report
LAYOFF-00512,12/01/2025,2025,Q1,January,NexIndustries,Healthcare,North America,United States,"Mid-Market (1,000-10,000)",9940,308,9632,3.1,Sales,Entry-Level (0-2 yrs),54,AI/Automation,Yes,24.2,21,7.8,No,CEO Memo
LAYOFF-00513,13/01/2025,2025,Q1,January,TerraLabs,Technology/Software,North America,Mexico,"Mid-Market (1,000-10,000)",531,51,480,9.64,Consulting/Advisory,Senior (8-15 yrs),15,AI/Automation,Yes,-8.3,38.1,-2.9,No,Press Release
LAYOFF-00514,13/01/2025,2025,Q1,January,HelioSolutions,Energy,North America,Mexico,Startup (<200),547,25,522,4.66,Legal,Senior (8-15 yrs),28,Cost-Cutting,No,-3.2,12.5,10.7,No,Earnings Call Transcript
LAYOFF-00515,14/01/2025,2025,Q1,January,KestrelGlobal,Transportation/Logistics,Latin America,Argentina,"Enterprise (10,000+)",79254,3649,75605,4.6,Customer Support,Mid-Level (3-7 yrs),91,AI/Automation,Yes,19,-2.7,10.5,Yes,SEC Filing
LAYOFF-00516,14/01/2025,2025,Q1,January,PaceWorks,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",2894,375,2519,12.98,Marketing,Entry-Level (0-2 yrs),94,AI/Automation,Yes,13,30.7,2.6,No,News Report
LAYOFF-00517,15/01/2025,2025,Q1,January,MeridianNetworks,Healthcare,North America,Mexico,"Enterprise (10,000+)",159175,7783,151392,4.89,Data Entry/Back Office,Mid-Level (3-7 yrs),80,Restructuring/Reorg,No,2.9,42.6,-18.9,No,CEO Memo
LAYOFF-00518,16/01/2025,2025,Q1,January,SilverGlobal,Healthcare,North America,United States,Startup (<200),115506,7539,107967,6.53,IT/Infrastructure,Senior (8-15 yrs),40,Market/Economic Conditions,No,9.7,-11.6,-8.7,No,Press Release
LAYOFF-00519,17/01/2025,2025,Q1,January,HarborHoldings,Technology/Software,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",5612,645,4967,11.51,Manufacturing/Production,Senior (8-15 yrs),26,Other,No,12.2,24.5,-1.5,Yes,SEC Filing
LAYOFF-00520,17/01/2025,2025,Q1,January,VorCorp,Manufacturing,Asia Pacific,China,"Mid-Market (1,000-10,000)",550,18,532,3.44,Finance/Accounting,Mid-Level (3-7 yrs),70,Overhiring Correction,No,16.9,12.2,4.1,No,News Report
LAYOFF-00521,20/01/2025,2025,Q1,January,ZenSolutions,Technology/Software,North America,Canada,"SMB (200-1,000)",461,65,396,14.26,Manufacturing/Production,Entry-Level (0-2 yrs),46,AI/Automation,Yes,27,53.8,6.8,Yes,SEC Filing
LAYOFF-00522,21/01/2025,2025,Q1,January,GraniteSolutions,Finance/Banking,North America,Mexico,"SMB (200-1,000)",85872,11271,74601,13.13,HR/People Ops,Entry-Level (0-2 yrs),61,Restructuring/Reorg,No,8.9,55.2,-6.9,No,CEO Memo
LAYOFF-00523,22/01/2025,2025,Q1,January,KestrelDynamics,Technology/Software,North America,United States,Startup (<200),869,36,833,4.23,Consulting/Advisory,Executive/Leadership,36,AI/Automation,Yes,28.7,42.6,11.3,Yes,Earnings Call Transcript
LAYOFF-00524,23/01/2025,2025,Q1,January,HarborNetworks,Consumer Internet,Latin America,Brazil,"Mid-Market (1,000-10,000)",206780,5402,201378,2.61,Operations,Entry-Level (0-2 yrs),61,Overhiring Correction,No,2.3,-20,16.3,No,Earnings Call Transcript
LAYOFF-00525,23/01/2025,2025,Q1,January,CedarTechnologies,Retail/E-commerce,North America,United States,"Enterprise (10,000+)",102,5,97,5.65,Sales,Senior (8-15 yrs),60,AI/Automation,Yes,43.8,36.3,11.3,No,WARN Notice
LAYOFF-00526,23/01/2025,2025,Q1,January,LumCorp,Healthcare,North America,United States,"Enterprise (10,000+)",108,13,95,12.26,Product Management,Mid-Level (3-7 yrs),25,Restructuring/Reorg,No,-4.8,7.8,-5.4,No,News Report
LAYOFF-00527,23/01/2025,2025,Q1,January,HarborCorp,Manufacturing,Latin America,Brazil,"Enterprise (10,000+)",4099,505,3594,12.33,Product Management,Entry-Level (0-2 yrs),68,Market/Economic Conditions,No,2.4,18,1.9,No,News Report
LAYOFF-00528,23/01/2025,2025,Q1,January,NexPartners,Healthcare,North America,Canada,"Mid-Market (1,000-10,000)",189,11,178,6.03,Data Entry/Back Office,Entry-Level (0-2 yrs),99,AI/Automation,Yes,8.1,25.5,13.9,No,News Report
LAYOFF-00529,24/01/2025,2025,Q1,January,HarborHoldings,Technology/Software,Asia Pacific,Australia,"Mid-Market (1,000-10,000)",5612,122,5490,2.19,HR/People Ops,Mid-Level (3-7 yrs),32,Cost-Cutting,No,-11.9,-14.3,-6.4,Yes,News Report
LAYOFF-00530,26/01/2025,2025,Q1,January,AstraNetworks,Telecom,North America,Mexico,"Mid-Market (1,000-10,000)",4164,129,4035,3.12,Operations,Entry-Level (0-2 yrs),45,Restructuring/Reorg,No,-9,-2.8,0.8,No,News Report
LAYOFF-00531,27/01/2025,2025,Q1,January,AstraHoldings,Finance/Banking,Europe,Ireland,"SMB (200-1,000)",998,28,970,2.89,HR/People Ops,Entry-Level (0-2 yrs),68,Market/Economic Conditions,No,34,6.8,-12.8,No,News Report
LAYOFF-00532,01/02/2025,2025,Q1,February,CedarSystems,Retail/E-commerce,Asia Pacific,India,"Mid-Market (1,000-10,000)",2798,229,2569,8.2,Product Management,Senior (8-15 yrs),37,Cost-Cutting,No,26.9,-20,7.9,No,SEC Filing
LAYOFF-00533,02/02/2025,2025,Q1,February,FalconIndustries,Technology/Software,Europe,France,"Enterprise (10,000+)",271,16,255,6.05,Legal,Executive/Leadership,15,Restructuring/Reorg,No,-9,1,-2,No,Earnings Call Transcript
LAYOFF-00534,02/02/2025,2025,Q1,February,MeridianCorp,Finance/Banking,Asia Pacific,Singapore,"Enterprise (10,000+)",615,111,504,18.09,Operations,Entry-Level (0-2 yrs),61,AI/Automation,Yes,23.2,5.9,4.9,No,Press Release
LAYOFF-00535,02/02/2025,2025,Q1,February,VorNetworks,Retail/E-commerce,Europe,France,"Mid-Market (1,000-10,000)",100,5,95,3.7,Customer Support,Executive/Leadership,66,AI/Automation,Yes,9.7,41.4,-7.4,No,News Report
LAYOFF-00536,03/02/2025,2025,Q1,February,DeltaGroup,Media/Content,North America,United States,"Enterprise (10,000+)",774,112,662,14.49,Manufacturing/Production,Senior (8-15 yrs),48,AI/Automation,Yes,5.7,32.7,9.9,No,News Report
LAYOFF-00537,03/02/2025,2025,Q1,February,AstraPartners,Media/Content,Europe,Netherlands,"Mid-Market (1,000-10,000)",694,38,656,5.49,Legal,Senior (8-15 yrs),23,Cost-Cutting,No,15.1,18.7,9.2,No,Earnings Call Transcript
LAYOFF-00538,04/02/2025,2025,Q1,February,NovaNetworks,Healthcare,North America,Mexico,"Enterprise (10,000+)",81,5,76,5.57,Sales,Entry-Level (0-2 yrs),41,Market/Economic Conditions,No,2.6,9.4,-4.6,No,Press Release
LAYOFF-00539,04/02/2025,2025,Q1,February,NexIndustries,Healthcare,North America,Canada,"Mid-Market (1,000-10,000)",9940,936,9004,9.42,Sales,Entry-Level (0-2 yrs),45,Cost-Cutting,No,6.7,8.5,-6.3,No,News Report
LAYOFF-00540,05/02/2025,2025,Q1,February,OrbiCorp,Finance/Banking,North America,Mexico,"SMB (200-1,000)",545,25,520,4.75,HR/People Ops,Entry-Level (0-2 yrs),67,AI/Automation,Yes,-2.4,18.9,-3.5,No,Earnings Call Transcript
LAYOFF-00541,05/02/2025,2025,Q1,February,HarborTechnologies,Consulting/Professional Services,Europe,United Kingdom,"SMB (200-1,000)",530,83,447,15.82,Consulting/Advisory,Entry-Level (0-2 yrs),68,Restructuring/Reorg,No,-16.8,2.7,-9.4,No,Press Release
LAYOFF-00542,06/02/2025,2025,Q1,February,OnyxIndustries,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",463,14,449,3.17,Customer Support,Entry-Level (0-2 yrs),99,Cost-Cutting,No,-2.9,-7,0.2,No,CEO Memo
LAYOFF-00543,07/02/2025,2025,Q1,February,BriWorks,Consumer Internet,North America,United States,"Enterprise (10,000+)",167188,10205,156983,6.1,Finance/Accounting,Senior (8-15 yrs),52,Restructuring/Reorg,No,-5.5,-10.4,-14.5,No,News Report
LAYOFF-00544,08/02/2025,2025,Q1,February,MeridianWorks,Technology/Software,North America,United States,Startup (<200),6169,822,5347,13.34,Content/Creative,Mid-Level (3-7 yrs),78,AI/Automation,Yes,22.1,55.2,15.9,No,News Report
LAYOFF-00545,09/02/2025,2025,Q1,February,VorIndustries,Finance/Banking,North America,United States,"SMB (200-1,000)",786,51,735,6.6,Product Management,Mid-Level (3-7 yrs),27,Cost-Cutting,No,-13.5,7.3,6,No,News Report
LAYOFF-00546,11/02/2025,2025,Q1,February,VorGroup,Healthcare,North America,Canada,"Enterprise (10,000+)",5692,839,4853,14.74,Consulting/Advisory,Mid-Level (3-7 yrs),37,Cost-Cutting,No,-13.6,-14.1,-4.8,No,News Report
LAYOFF-00547,11/02/2025,2025,Q1,February,NovaCorp,Technology/Software,North America,Mexico,"SMB (200-1,000)",9423,773,8650,8.21,Content/Creative,Mid-Level (3-7 yrs),66,AI/Automation,Yes,32,0.9,-2.2,Yes,SEC Filing
LAYOFF-00548,11/02/2025,2025,Q1,February,BriSystems,Finance/Banking,North America,Mexico,"SMB (200-1,000)",638,36,602,5.68,Software Engineering,Executive/Leadership,39,AI/Automation,Yes,7,29.4,1.4,No,News Report
LAYOFF-00549,11/02/2025,2025,Q1,February,SilverIndustries,Pharma/Chemicals,Europe,France,"Enterprise (10,000+)",47100,749,46351,1.59,Customer Support,Entry-Level (0-2 yrs),91,Cost-Cutting,No,-1,-6.4,5.9,No,News Report
LAYOFF-00550,12/02/2025,2025,Q1,February,MeridianPartners,Finance/Banking,Asia Pacific,Japan,"Mid-Market (1,000-10,000)",417,32,385,7.86,Operations,Senior (8-15 yrs),64,Cost-Cutting,No,-4.7,-20,-2.9,No,News Report
LAYOFF-00551,12/02/2025,2025,Q1,February,PaceDynamics,Finance/Banking,Europe,France,"Mid-Market (1,000-10,000)",2650,604,2046,22.81,HR/People Ops,Entry-Level (0-2 yrs),53,Other,No,1.9,13.1,-7.3,No,News Report
LAYOFF-00552,16/02/2025,2025,Q1,February,JunoWorks,Media/Content,Asia Pacific,China,"Enterprise (10,000+)",3093,100,2993,3.24,Product Management,Mid-Level (3-7 yrs),36,AI/Automation,Yes,18.8,74,-3.8,No,SEC Filing
LAYOFF-00553,16/02/2025,2025,Q1,February,ZenCorp,Technology/Software,North America,Canada,"Mid-Market (1,000-10,000)",674,27,647,4.12,Customer Support,Senior (8-15 yrs),93,AI/Automation,Yes,9.8,67.6,4.7,Yes,SEC Filing
LAYOFF-00554,17/02/2025,2025,Q1,February,NovaGlobal,Technology/Software,North America,United States,"Enterprise (10,000+)",9576,295,9281,3.09,Operations,Senior (8-15 yrs),72,AI/Automation,Yes,-7.6,27.7,0.9,Yes,SEC Filing
LAYOFF-00555,17/02/2025,2025,Q1,February,LumHoldings,Media/Content,North America,Canada,"Mid-Market (1,000-10,000)",55,5,50,8.58,Content/Creative,Mid-Level (3-7 yrs),70,Overhiring Correction,No,-4.7,6.2,-12,Yes,SEC Filing
LAYOFF-00556,19/02/2025,2025,Q1,February,VectDynamics,Finance/Banking,North America,Canada,"SMB (200-1,000)",33944,1921,32023,5.66,Data Entry/Back Office,Entry-Level (0-2 yrs),84,AI/Automation,Yes,-11.6,43.8,2.2,Yes,Earnings Call Transcript
